49.879423628672484,0
70.83090020120723,0
70.83090020120723,0
70.83090020120723,0
71.79956023816261,0
71.79956023816261,0
71.79956023816261,0
71.79956023816261,0
71.79956023816261,0
71.79956023816261,0
71.79956023816261,0
49.879423628672484,1
49.879423628672484,1
49.879423628672484,1
49.879423628672484,1
49.879423628672484,1
49.879423628672484,1
70.73403419751169,1
70.73403419751169,1
70.73403419751169,1
70.73403419751169,1
71.70269423446707,1
71.70269423446707,1
49.879423628672484,2
49.879423628672484,2
49.879423628672484,2
70.54030219012061,2
70.54030219012061,2
70.63716819381615,2
70.83090020120723,2
70.83090020120723,2
70.83090020120723,2
70.83090020120723,2
70.83090020120723,2
70.83090020120723,2
49.879423628672484,3
49.879423628672484,3
65.08448453867197,3
65.08448453867197,3
70.15283817533846,3
70.15283817533846,3
70.15283817533846,3
70.15283817533846,3
70.15283817533846,3
70.15283817533846,3
70.15283817533846,3
70.73403419751169,3
71.31523021968492,3
71.31523021968492,3
49.879423628672484,4
49.879423628672484,4
49.879423628672484,4
49.879423628672484,4
70.44343618642507,4
70.44343618642507,4
70.44343618642507,4
70.44343618642507,4
70.44343618642507,4
71.12149821229384,4
71.12149821229384,4
49.879423628672484,5
49.879423628672484,5
49.879423628672484,5
49.879423628672484,5
49.879423628672484,5
49.879423628672484,5
70.73403419751169,5
70.73403419751169,5
70.73403419751169,5
70.73403419751169,5
49.879423628672484,6
49.879423628672484,6
49.879423628672484,6
49.879423628672484,6
49.879423628672484,6
49.879423628672484,6
49.879423628672484,6
49.879423628672484,6
70.73403419751169,6
71.70269423446707,6
71.70269423446707,6
71.70269423446707,6
49.879423628672484,7
70.73403419751169,7
71.89642624185815,7
71.89642624185815,7
71.89642624185815,7
71.89642624185815,7
72.57448826772692,7
72.57448826772692,7
72.86508627881354,7
78.26462962957194,7
78.26462962957194,7
49.879423628672484,8
70.63716819381615,8
70.63716819381615,8
70.63716819381615,8
71.70269423446707,8
72.86508627881354,8
72.86508627881354,8
72.86508627881354,8
72.86508627881354,8
72.86508627881354,8
72.86508627881354,8
49.879423628672484,9
49.879423628672484,9
49.879423628672484,9
49.879423628672484,9
49.879423628672484,9
49.879423628672484,9
49.879423628672484,9
70.83090020120723,9
70.83090020120723,9
70.83090020120723,9
